timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
4.71989565689743,100.0,2,ORD-633,ORD-632,FLOW,MM,BID
4.735446647032204,99.99,3,ORD-642,ORD-640,FUND_ADAPT,MM,ASK
4.769428122939947,99.98,2,ORD-645,ORD-508,FLOW,FLOW,ASK
4.769428122939947,99.98,2,ORD-645,ORD-511,FLOW,FLOW,ASK
4.824665593756756,100.0,3,ORD-651,ORD-650,FLOW,MM,BID
4.830095159446819,99.99,1,ORD-654,ORD-652,FLOW,MM,ASK
4.843142834773796,99.99,3,ORD-660,ORD-659,FUND_ADAPT,MM,BID
4.929346352080538,99.98,2,ORD-667,ORD-511,FLOW,FLOW,ASK
4.929346352080538,99.98,1,ORD-667,ORD-664,FLOW,FLOW,ASK
4.997957196807331,100.0,1,ORD-674,ORD-657,FLOW,FLOW,BID
5.0050048349380765,100.0,3,ORD-677,ORD-657,FLOW,FLOW,BID
5.03403461732012,99.98,1,ORD-685,ORD-664,FLOW,FLOW,ASK
5.03403461732012,99.98,1,ORD-685,ORD-683,FLOW,MM,ASK
5.038546848087555,99.99,2,ORD-688,ORD-687,FLOW,MM,BID
5.038546848087555,99.98,3,ORD-691,ORD-689,FUND_ADAPT,MM,ASK
5.039315031720759,100.0,3,ORD-692,ORD-690,FLOW,MM,BID
5.040540348090299,100.0,3,ORD-698,ORD-692,FUND_ADAPT,FLOW,ASK
5.042551484349603,99.99,4,ORD-702,ORD-695,FUND_ADAPT,FLOW,ASK
5.056268680607958,100.01,4,ORD-703,ORD-661,FLOW,FLOW,BID
5.060637246966291,100.01,1,ORD-706,ORD-661,FLOW,FLOW,BID
5.060637246966291,100.0,3,ORD-709,ORD-707,FUND_ADAPT,MM,ASK
5.170679949136766,100.0,3,ORD-722,ORD-721,FLOW,MM,BID
5.2183645885975976,100.01,1,ORD-728,ORD-713,FLOW,FLOW,BID
5.2183645885975976,100.01,3,ORD-728,ORD-727,FLOW,MM,BID
5.225375387372148,100.0,3,ORD-736,ORD-734,FUND_ADAPT,MM,ASK
5.24084811635809,99.99,2,ORD-743,ORD-695,FUND_ADAPT,FLOW,ASK
5.24084811635809,99.99,2,ORD-743,ORD-710,FUND_ADAPT,FLOW,ASK
5.284288140432008,100.01,3,ORD-744,ORD-742,FLOW,MM,BID
5.29060359769492,99.99,3,ORD-749,ORD-747,FUND_ADAPT,MM,ASK
5.310509029779377,99.98,1,ORD-753,ORD-719,FLOW,FLOW,ASK
5.310509029779377,99.98,2,ORD-753,ORD-751,FLOW,MM,ASK
5.322964529057739,99.99,3,ORD-756,ORD-755,FLOW,MM,BID
5.334725813021566,99.98,2,ORD-759,ORD-757,FLOW,MM,ASK
5.3711450177599644,99.99,3,ORD-765,ORD-762,FLOW,FLOW,BID
5.434562470490052,99.99,3,ORD-768,ORD-762,FLOW,FLOW,BID
5.434562470490052,99.99,1,ORD-768,ORD-767,FLOW,MM,BID
5.439717721158622,99.99,3,ORD-773,ORD-772,FUND_ADAPT,MM,BID
5.457241207433329,100.0,3,ORD-777,ORD-750,FLOW,FLOW,BID
5.512778813756076,99.99,3,ORD-789,ORD-787,FUND_ADAPT,MM,ASK
5.526302640196499,99.99,3,ORD-796,ORD-794,FUND_ADAPT,MM,ASK
5.636710418127792,99.98,4,ORD-809,ORD-793,FUND_ADAPT,FLOW,ASK
5.641932299604496,99.98,1,ORD-810,ORD-793,FLOW,FLOW,ASK
5.641932299604496,99.98,1,ORD-810,ORD-807,FLOW,MM,ASK
5.693512106429134,99.99,3,ORD-815,ORD-814,FUND_ADAPT,MM,BID
5.763106955846147,99.98,3,ORD-830,ORD-828,FLOW,MM,ASK
5.763106955846147,99.99,3,ORD-833,ORD-832,FUND_ADAPT,MM,BID
5.861082338941301,100.0,2,ORD-842,ORD-841,FLOW,MM,BID
5.881963366010991,99.98,3,ORD-848,ORD-846,FLOW,MM,ASK
5.881963366010991,99.99,3,ORD-851,ORD-850,FUND_ADAPT,MM,BID
5.904834600425974,100.01,3,ORD-852,ORD-799,FLOW,FLOW,BID
5.993523603799868,100.0,3,ORD-869,ORD-855,FLOW,FLOW,BID
5.993523603799868,100.0,1,ORD-869,ORD-866,FLOW,FLOW,BID
6.057992456106166,99.98,3,ORD-872,ORD-870,FLOW,MM,ASK
6.057992456106166,99.99,3,ORD-875,ORD-874,FUND_ADAPT,MM,BID
6.177260921484089,99.98,2,ORD-892,ORD-890,FLOW,MM,ASK
6.177260921484089,99.99,3,ORD-895,ORD-894,FUND_ADAPT,MM,BID
6.216663285460883,100.0,2,ORD-896,ORD-866,FLOW,FLOW,BID
6.407347136412425,100.0,3,ORD-908,ORD-866,FLOW,FLOW,BID
6.407347136412425,100.0,1,ORD-908,ORD-902,FLOW,FLOW,BID
6.5078278902822495,100.0,1,ORD-922,ORD-902,FLOW,FLOW,BID
6.539657290077097,100.0,1,ORD-931,ORD-902,FLOW,FLOW,BID
6.539657290077097,100.0,2,ORD-931,ORD-928,FLOW,FLOW,BID
6.539657290077097,100.0,1,ORD-931,ORD-930,FLOW,MM,BID
6.539657290077097,99.99,3,ORD-934,ORD-932,FUND_ADAPT,MM,ASK
6.603924864692252,99.98,6,ORD-953,ORD-899,FLOW,FLOW,ASK
6.919093716761106,99.98,1,ORD-968,ORD-911,FLOW,FLOW,ASK
7.126153968513839,100.0,3,ORD-985,ORD-974,FLOW,FLOW,BID
7.292613776753027,99.98,3,ORD-1018,ORD-962,FLOW,FLOW,ASK
7.299047813214187,99.98,1,ORD-1021,ORD-962,FLOW,FLOW,ASK
7.371981341427388,99.98,1,ORD-1032,ORD-962,FLOW,FLOW,ASK
7.371981341427388,99.98,1,ORD-1032,ORD-1001,FLOW,FLOW,ASK
7.432868462121192,99.98,1,ORD-1037,ORD-1001,FLOW,FLOW,ASK
7.432868462121192,99.99,3,ORD-1040,ORD-1039,FUND_ADAPT,MM,BID
