timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
3.696404100220794,100.05,1,ORD-549,ORD-498,FLOW,FLOW,ASK
3.7431504818051113,100.07,1,ORD-554,ORD-552,FLOW,MM,ASK
3.7431504818051113,100.09,3,ORD-557,ORD-556,FUND_ADAPT,MM,BID
3.7587440866294997,100.1,4,ORD-558,ORD-514,INFORMED,FLOW,BID
3.8367757397623863,100.1,1,ORD-566,ORD-514,INFORMED,FLOW,BID
3.8367757397623863,100.1,3,ORD-566,ORD-565,INFORMED,MM,BID
3.8367757397623863,100.11,3,ORD-566,ORD-561,INFORMED,FLOW,BID
3.886775739762386,100.11,2,ORD-571,ORD-561,FUND_ADAPT,FLOW,BID
3.886775739762386,100.11,3,ORD-571,ORD-570,FUND_ADAPT,MM,BID
3.8924776505737353,100.09,2,ORD-572,ORD-569,FLOW,MM,ASK
3.8924776505737353,100.13,3,ORD-575,ORD-574,FUND_ADAPT,MM,BID
3.936470927381845,100.14,3,ORD-579,ORD-578,FUND_ADAPT,MM,BID
3.9671313707650833,100.12,3,ORD-580,ORD-577,FLOW,MM,ASK
3.9671313707650833,100.14,3,ORD-583,ORD-582,FUND_ADAPT,MM,BID
3.9998206917447026,100.12,1,ORD-584,ORD-581,FLOW,MM,ASK
3.9998206917447026,100.14,3,ORD-587,ORD-586,FUND_ADAPT,MM,BID
4.019945563305966,100.15,3,ORD-591,ORD-590,INFORMED,MM,BID
4.055790960341558,100.23,3,ORD-597,ORD-596,INFORMED,MM,BID
4.055790960341558,100.26,3,ORD-600,ORD-598,FUND_ADAPT,MM,ASK
4.056457758333503,100.26,3,ORD-603,ORD-601,FUND_ADAPT,MM,ASK
4.069945563305966,100.29,3,ORD-608,ORD-606,FUND_ADAPT,MM,ASK
4.07294743460589,100.26,3,ORD-612,ORD-610,FUND_ADAPT,MM,ASK
4.079026812119568,100.28,3,ORD-615,ORD-613,FUND_ADAPT,MM,ASK
4.105790960341558,100.28,3,ORD-618,ORD-616,FUND_ADAPT,MM,ASK
4.1238973374447525,100.28,3,ORD-622,ORD-620,FUND_ADAPT,MM,ASK
4.140036209796673,100.27,3,ORD-626,ORD-624,FUND_ADAPT,MM,ASK
4.177199811036047,100.27,3,ORD-630,ORD-628,FUND_ADAPT,MM,ASK
4.206561186366775,100.26,3,ORD-633,ORD-631,FUND_ADAPT,MM,ASK
4.273931070567862,100.26,3,ORD-639,ORD-637,FUND_ADAPT,MM,ASK
